date,contract_preamble,expiry_date,mean,median,mode,skewness,kurtosis,variance
2022-01-09,U3-22JAN,2022-02-04,3.7571428571428567,3.8,3.8,-0.9999999999999982,0.05450903686085695,0.005918367346938758
2022-01-10,U3-22JAN,2022-02-04,3.7571428571428567,3.8,3.8,-0.9999999999999982,0.05450903686085695,0.005918367346938758
2022-01-11,U3-22JAN,2022-02-04,3.7571428571428567,3.8,3.8,-0.9999999999999982,0.05450903686085695,0.005918367346938758
2022-01-12,U3-22JAN,2022-02-04,3.6683673469387754,3.7,3.8,-0.32631578947368717,-1.3827238681478715,0.012162640566430637
2022-01-13,U3-22JAN,2022-02-04,3.6714285714285713,3.7,3.8,-0.29787234042553107,-1.3753897959183683,0.012857142857142843
2022-01-14,U3-22JAN,2022-02-04,3.6683673469387754,3.7,3.8,-0.3195876288659823,-1.4252426716886704,0.012978967097042883
2022-01-15,U3-22JAN,2022-02-04,3.6724489795918367,3.7,3.8,-0.29032258064516375,-1.3551057683308299,0.01199604331528528
2022-01-16,U3-22JAN,2022-02-04,3.6724489795918367,3.7,3.8,-0.29032258064516375,-1.3551057683308299,0.01199604331528528
2022-01-17,U3-22JAN,2022-02-04,3.6724489795918367,3.7,3.8,-0.29032258064516375,-1.3551057683308299,0.01199604331528528
2022-01-18,U3-22JAN,2022-02-04,3.6826530612244905,3.7,3.8,-0.19101123595505987,-1.2344140231620113,0.01204602249062889
2022-01-19,U3-22JAN,2022-02-04,3.6836734693877546,3.7,3.8,-0.1777777777777801,-1.2468558873372828,0.012182423990004146
2022-01-20,U3-22JAN,2022-02-04,3.6887755102040813,3.7,3.8,-0.11578947368421547,-1.2965570835912121,0.012833194502290693
2022-01-21,U3-22JAN,2022-02-04,3.6928571428571426,3.7,3.8,-0.0752688172043009,-1.2358334997675673,0.012295918367346918
2022-01-22,U3-22JAN,2022-02-04,3.6887755102040813,3.7,3.8,-0.12359550561798283,-1.2000366898956798,0.011812786339025388
2022-01-23,U3-22JAN,2022-02-04,3.6877551020408164,3.7,3.8,-0.13636363636363813,-1.1888112151742831,0.011686797167846714
2022-01-24,U3-22JAN,2022-02-04,3.6938775510204085,3.7,3.8,-0.06382978723404108,-1.2425514827259942,0.01241149521032901
2022-01-25,U3-22JAN,2022-02-04,3.6897959183673468,3.7,3.8,-0.11111111111111013,-1.210342370448539,0.011936693044564746
2022-01-26,U3-22JAN,2022-02-04,3.7,3.7,3.8,0,-0.9727895957193735,0.011836734693877533
2022-01-27,U3-22JAN,2022-02-04,3.6959183673469385,3.7,3.8,-0.047619047619043064,-0.9515084938462395,0.011411911703456875
2022-01-28,U3-22JAN,2022-02-04,3.691836734693877,3.7,3.8,-0.09090909090909209,-1.1332494157978052,0.01177009579341939
2022-01-29,U3-22JAN,2022-02-04,3.6959183673469385,3.7,3.8,-0.047619047619043064,-0.9515084938462395,0.011411911703456875
2022-01-30,U3-22JAN,2022-02-04,3.6989795918367347,3.7,3.8,-0.01149425287356462,-0.9689583125186911,0.011733652644731345
2022-01-31,U3-22JAN,2022-02-04,3.6969387755102034,3.7,3.8,-0.032967032967036985,-1.118181960795035,0.012133486047480197
2022-02-01,U3-22JAN,2022-02-04,3.7061224489795914,3.75,3.8,0.06521739130434634,-0.9209070600264702,0.012207413577675949
2022-02-02,U3-22FEB,2022-03-04,3.7030612244897965,3.6999999999999997,3.6999999999999997,0.9999999999999748,60.49800936588165,5.008329862557277e-4
2022-02-02,U3-22JAN,2022-02-04,3.71734693877551,3.8,3.8,-0.999999999999999,-0.4090152040720221,0.010617451062057456
2022-02-03,U3-22FEB,2022-03-04,3.7030612244897965,3.6999999999999997,3.6999999999999997,0.9999999999999748,60.49800936588165,5.008329862557277e-4
2022-02-03,U3-22JAN,2022-02-04,3.719387755102041,3.8,3.8,-1.000000000000001,-0.26862474685423,0.011154727197001231
2022-02-04,U3-22FEB,2022-03-04,3.7918367346938773,3.8,3.8,-0.14814814814815785,-1.193218945305983,0.005443565181174521
2022-02-04,U3-22JAN,2022-02-04,3.730612244897959,3.8,3.8,-0.9999999999999942,-0.11997011999180662,0.009879216992919597
2022-02-05,U3-22FEB,2022-03-04,3.7918367346938773,3.8,3.8,-0.14814814814815785,-1.193218945305983,0.005443565181174521
2022-02-06,U3-22FEB,2022-03-04,3.7918367346938773,3.8,3.8,-0.14814814814815785,-1.193218945305983,0.005443565181174521
2022-02-07,U3-22FEB,2022-03-04,3.7918367346938773,3.8,3.8,-0.14814814814815785,-1.193218945305983,0.005443565181174521
2022-02-08,U3-22FEB,2022-03-04,3.7948979591836736,3.8,3.8,-0.09803921568626918,-1.106111975845922,0.005178050812161609
2022-02-09,U3-22FEB,2022-03-04,3.7948979591836736,3.8,3.8,-0.09803921568626918,-1.106111975845922,0.005178050812161609
2022-02-10,U3-22FEB,2022-03-04,3.7959183673469385,3.8,3.8,-0.08000000000000089,-1.0723558071585109,0.005085381091212005
2022-02-11,U3-22FEB,2022-03-04,3.7959183673469385,3.8,3.8,-0.08000000000000089,-1.0723558071585109,0.005085381091212005
2022-02-12,U3-22FEB,2022-03-04,3.8438775510204084,3.8,3.6999999999999997,0.4432989690721643,-1.4066527458481644,0.012666597251145379
2022-02-13,U3-22FEB,2022-03-04,3.8387755102040817,3.8,3.6999999999999997,0.38775510204082286,-1.446374115536075,0.013190337359433592
2022-02-14,U3-22FEB,2022-03-04,3.841836734693877,3.8,3.6999999999999997,0.4059405940594115,-1.5062566387700895,0.01386193252811331
