date,contract_preamble,expiry_date,mean,median,mode,skewness,kurtosis,variance
2023-01-05,ACPI-22,2023-01-11,6.43174061433447,6.5,6.5,-1.000000000000015,39.56411249587358,0.1416107684089839
2023-01-06,ACPI-22,2023-01-11,6.430803571428572,6.5,6.5,-1.0000000000000036,38.96573934081406,0.143489915497449
2023-01-07,ACPI-22,2023-01-11,6.430693069306931,6.5,6.5,-1.0000000000000009,38.89624279345009,0.1437114008430546
2023-01-08,ACPI-22,2023-01-11,6.430693069306931,6.5,6.5,-1.0000000000000009,38.89624279345009,0.1437114008430546
2023-01-09,ACPI-22,2023-01-11,6.430693069306931,6.5,6.5,-1.0000000000000009,38.89624279345009,0.1437114008430546
2023-01-10,ACPI-22,2023-01-11,6.420021121182787,6.5,6.5,-1.0000000000000058,33.75076659375775,0.15356113657756895
2023-01-11,ACPI-22,2023-01-11,6.420792079207921,6.5,6.5,-1.0000000000000009,34.12302740145739,0.1521419468679541
2023-07-09,ACPI-23,2024-01-09,3.106382978723404,3.5,2.5,-0.6065573770491814,-0.5646770696023773,0.5791081937528293
2023-07-10,ACPI-23,2024-01-09,3.0875331841597964,3.5,2.5,-0.6254659311167439,-0.5372952908616822,0.59223827746028
2023-07-11,ACPI-23,2024-01-09,3.0728900255754477,3.5,2.5,-0.6349809885931572,-0.5346510568244667,0.5925131311281323
2023-07-12,ACPI-23,2024-01-09,3.023061394443312,2.5,2.5,0.8338010464392437,-0.39006847765945896,0.5441468090199886
2023-07-13,ACPI-23,2024-01-09,2.949189180313149,2.5,2.5,0.8111383475780588,-0.20887375747348846,0.48209122383329217
2023-07-14,ACPI-23,2024-01-09,2.8978263872898924,2.5,2.5,0.7646309081253322,-0.13225256363120463,0.46390317317430735
2023-07-15,ACPI-23,2024-01-09,2.890727959928634,2.5,2.5,0.7997436182296156,-0.1032644326745702,0.41273882990590094
2023-07-16,ACPI-23,2024-01-09,2.86458745520138,2.5,2.5,0.7893931140971162,0.04149483120008979,0.4085272261295945
2023-07-17,ACPI-23,2024-01-09,2.8322980771428092,2.5,2.5,0.7241181881780204,0.06185507059372686,0.4234318440549256
2023-07-18,ACPI-23,2024-01-09,2.751312494703926,2.5,2.5,0.676973764989972,0.06014077849170718,0.32871205855115593
2023-07-19,ACPI-23,2024-01-09,2.757265374758384,2.5,2.5,0.7206603089238628,0.6888446205429792,0.34124586195436024
2023-07-20,ACPI-23,2024-01-09,2.7693470776089955,2.5,2.5,0.7371438574992342,0.8697663647414653,0.3682711153017813
2023-07-21,ACPI-23,2024-01-09,2.7780989993129457,2.5,2.5,0.7454338443117693,0.7746823668267191,0.3714648425270578
2023-07-22,ACPI-23,2024-01-09,2.770782624075936,2.5,2.5,0.7711897853411506,0.4507129435505677,0.31362752245122305
2023-07-23,ACPI-23,2024-01-09,2.807831992803841,2.5,2.5,0.7965610393221555,0.6021528325381946,0.36960164845599874
2023-07-24,ACPI-23,2024-01-09,2.859097703176563,2.5,2.5,0.8461142050169281,0.2831029268814218,0.3841081281172671
2023-07-25,ACPI-23,2024-01-09,2.958968318120422,2.5,2.5,0.8905766293848364,-0.23697382919845067,0.39497116250550346
2023-07-26,ACPI-23,2024-01-09,3.0452459816861626,3.5,3.5,-0.8133286041068236,-0.3301907838649618,0.4099371474627081
2023-07-27,ACPI-23,2024-01-09,3.064149893171421,3.5,3.5,-0.8223443761569382,-0.39470978453256933,0.38180743238996856
2023-07-28,ACPI-23,2024-01-09,3.0702931848785093,3.5,3.5,-0.8777872340425538,-0.2915545127814698,0.36471350971760735
2023-07-29,ACPI-23,2024-01-09,3.067786861764252,3.5,3.5,-0.8829694323144112,-0.32637576055511586,0.35912274035406205
2023-07-30,ACPI-23,2024-01-09,3.0406633348477965,3.5,3.5,-0.8829694323144104,-0.36525874783919754,0.3692006504003281
2023-07-31,ACPI-23,2024-01-09,3.0971223021582732,3.5,3.5,-0.8358208955223875,-0.17236232800963514,0.3844521505098079
2023-08-01,ACPI-23,2024-01-09,3.139619353316019,3.5,3.5,-0.7842216742797992,-0.0682375865116529,0.3891130794605917
2023-08-02,ACPI-23,2024-01-09,3.102136006648348,3.5,3.5,-0.885079486688376,-0.16784712142651337,0.34934460306290643
2023-08-03,ACPI-23,2024-01-09,3.102136006648348,3.5,3.5,-0.885079486688376,-0.16784712142651337,0.34934460306290643
2023-08-04,ACPI-23,2024-01-09,3.0900270833565524,3.5,3.5,-0.8832116788321159,-0.06614779038080032,0.3774233611692369
2023-08-05,ACPI-23,2024-01-09,3.123762376237624,3.5,3.5,-0.7916666666666665,-0.02973373876835339,0.412900696010195
2023-08-06,ACPI-23,2024-01-09,3.1274509803921564,3.5,3.5,-0.7916666666666657,-0.011048347327027752,0.4102268358323721
2023-08-07,ACPI-23,2024-01-09,3.1336633663366342,3.5,3.5,-0.7872340425531912,0.022235519565708906,0.4103519262817371
2023-08-08,ACPI-23,2024-01-09,3.1262626262626263,3.5,3.5,-0.8222222222222221,0.0625931016290826,0.3956739108254261
2023-08-09,ACPI-23,2024-01-09,3.1632736584153904,3.5,3.5,-0.7481152387136462,0.1162594623238844,0.41347843613256274
2023-08-10,ACPI-23,2024-01-09,3.216355579094528,3.5,3.5,-0.7059313965434699,0.13386997868511807,0.36124477844596903
2023-08-11,ACPI-23,2024-01-09,3.251223696178562,3.5,3.5,-0.5948489434073444,0.13473581413436309,0.4031513658355941
2023-08-12,ACPI-23,2024-01-09,3.2558480304816975,3.5,3.5,-0.5900810507935677,0.07869377279297707,0.3932495571397607
2023-08-13,ACPI-23,2024-01-09,3.2475761765069513,3.5,3.5,-0.6158745712885838,0.10520801603622498,0.3855042444818768
2023-08-14,ACPI-23,2024-01-09,3.2195071505872446,3.5,3.5,-0.6687491393493115,0.016139705596095233,0.37947444418411624
2023-08-15,ACPI-23,2024-01-09,3.2399579882567626,3.5,3.5,-0.5939229517091703,-0.08543282389115747,0.40898721841692987
2023-08-16,ACPI-23,2024-01-09,3.292131051446774,3.5,3.5,-0.4928374740880527,-0.24270369558164617,0.3981449926009506
2023-08-17,ACPI-23,2024-01-09,3.2381756756756754,3.5,3.5,-0.6768558951965061,0.2788200719552698,0.35881288805697586
2023-08-18,ACPI-23,2024-01-09,3.2893583100836987,3.5,3.5,-0.544004117344314,-0.011003086706445231,0.3627643949299461
2023-08-19,ACPI-23,2024-01-09,3.2973027375201287,3.5,3.5,-0.5319598520866342,0.04227061852312941,0.360081291602812
2023-08-20,ACPI-23,2024-01-09,3.2973027375201287,3.5,3.5,-0.5319598520866342,0.04227061852312941,0.360081291602812
2023-08-21,ACPI-23,2024-01-09,3.2926647665407036,3.5,3.5,-0.5744293857995257,0.19808750710162526,0.33824088467226504
2023-08-22,ACPI-23,2024-01-09,3.284313725490196,3.5,3.5,-0.578947368421053,0.08425155462564282,0.3456362937331796
2023-08-23,ACPI-23,2024-01-09,3.270401620946797,3.5,3.5,-0.6150541678117356,0.08125054593309011,0.3411108940923107
2023-08-24,ACPI-23,2024-01-09,3.26232312158333,3.5,3.5,-0.6432943150272905,0.0983277300841161,0.3336512041994435
2023-08-25,ACPI-23,2024-01-09,3.2893510741181426,3.5,3.5,-0.5677428069701463,0.10986744844547358,0.34670330141576244
2023-08-26,ACPI-23,2024-01-09,3.3,3.5,3.5,-0.555555555555556,0.20821660899653827,0.34
2023-08-27,ACPI-23,2024-01-09,3.285230213167947,3.5,3.5,-0.5902472062309517,0.15651097736744468,0.3376173156715485
2023-08-28,ACPI-23,2024-01-09,3.2883186194188694,3.5,3.5,-0.5594005048325974,0.04068856653527453,0.35298531913110587
2023-08-29,ACPI-23,2024-01-09,3.2883186194188694,3.5,3.5,-0.5594005048325974,0.04068856653527453,0.35298531913110587
2023-08-30,ACPI-23,2024-01-09,3.290906819885086,3.5,3.5,-0.5965787598004277,0.27540418473113704,0.3267521879200143
2023-08-31,ACPI-23,2024-01-09,3.2754102375704144,3.5,3.5,-0.6183412002697223,0.14097936719492266,0.3323661983473107
2023-09-01,ACPI-23,2024-01-09,3.2754102375704144,3.5,3.5,-0.6183412002697223,0.14097936719492266,0.3323661983473107
2023-09-02,ACPI-23,2024-01-09,3.2754102375704144,3.5,3.5,-0.6183412002697223,0.14097936719492266,0.3323661983473107
2023-09-03,ACPI-23,2024-01-09,3.2754102375704144,3.5,3.5,-0.6183412002697223,0.14097936719492266,0.3323661983473107
2023-09-04,ACPI-23,2024-01-09,3.2754102375704144,3.5,3.5,-0.6183412002697223,0.14097936719492266,0.3323661983473107
2023-09-05,ACPI-23,2024-01-09,3.2966899433836905,3.5,3.5,-0.5912050560305918,0.34507340671298214,0.32263893293995594
2023-09-06,ACPI-23,2024-01-09,3.286454733932274,3.5,3.5,-0.6363636363636352,0.405278015039769,0.31030719611960794
2023-09-07,ACPI-23,2024-01-09,3.327029693310483,3.5,3.5,-0.5219438203855029,0.5093879250041229,0.32128094245182076
2023-09-08,ACPI-23,2024-01-09,3.3551745083685924,3.5,3.5,-0.44595116183341843,1.074188186241222,0.34195443493921235
2023-09-09,ACPI-23,2024-01-09,3.355980717083459,3.5,3.5,-0.44589552238805924,1.0966405694857855,0.3402105401524234
2023-09-10,ACPI-23,2024-01-09,3.3698069046225863,3.5,3.5,-0.40271493212669696,1.0914473433757195,0.3432018936679494
2023-09-11,ACPI-23,2024-01-09,3.3659234709249777,3.5,3.5,-0.4027149321266959,0.9716904296461735,0.35291833219693136
2023-09-12,ACPI-23,2024-01-09,3.3464291808347895,3.5,3.5,-0.5058043117744613,0.9066572649019475,0.3008143329864253
2023-09-13,ACPI-23,2024-01-09,3.3549020337019764,3.5,3.5,-0.505804311774459,1.1293990495429336,0.2854471128599605
2023-09-14,ACPI-23,2024-01-09,3.3549020337019764,3.5,3.5,-0.505804311774459,1.1293990495429336,0.2854471128599605
2023-09-15,ACPI-23,2024-01-09,3.3808447399451445,3.5,3.5,-0.4492607526881723,1.5931928025283737,0.271257744237386
2023-09-16,ACPI-23,2024-01-09,3.3808447399451445,3.5,3.5,-0.4492607526881723,1.5931928025283737,0.271257744237386
2023-09-17,ACPI-23,2024-01-09,3.3812769169293615,3.5,3.5,-0.44926075268817056,1.6100525123631337,0.2703251998343521
2023-09-18,ACPI-23,2024-01-09,3.4117647058823533,3.5,3.5,-0.3103448275862058,1.2880282173904387,0.2961361014994233
2023-09-19,ACPI-23,2024-01-09,3.388447270800212,3.5,3.5,-0.42741116751268754,1.6710418575304677,0.2681601221533888
2023-09-20,ACPI-23,2024-01-09,3.3704900376952076,3.5,3.5,-0.5200000000000006,1.8797147127080773,0.25220939906607287
2023-09-21,ACPI-23,2024-01-09,3.3704900376952076,3.5,3.5,-0.5200000000000006,1.8797147127080773,0.25220939906607287
2023-09-22,ACPI-23,2024-01-09,3.3704900376952076,3.5,3.5,-0.5200000000000006,1.8797147127080773,0.25220939906607287
2023-09-23,ACPI-23,2024-01-09,3.37,3.5,3.5,-0.5199999999999996,1.8610742200428616,0.25310000000000005
2023-09-24,ACPI-23,2024-01-09,3.37,3.5,3.5,-0.5199999999999996,1.8610742200428616,0.25310000000000005
2023-09-25,ACPI-23,2024-01-09,3.4015544041450783,3.5,3.5,-0.44186046511627863,2.70924842715593,0.2338317807189455
2023-09-26,ACPI-23,2024-01-09,3.4015544041450783,3.5,3.5,-0.44186046511627863,2.70924842715593,0.2338317807189455
2023-09-27,ACPI-23,2024-01-09,3.4440467714162653,3.5,3.5,-0.24369001372795127,2.598822532220166,0.24611665312940645
2023-09-28,ACPI-23,2024-01-09,3.406123130329047,3.5,3.5,-0.4439031785738505,3.105327248922455,0.22366829094506513
2023-09-29,ACPI-23,2024-01-09,3.4544299605944566,3.5,3.5,-0.18501661727869723,2.2031123916567923,0.2642990226094323
2023-09-30,ACPI-23,2024-01-09,3.4794184214077744,3.5,3.5,-0.09945346141106189,3.5904409453233495,0.22764462401369187
2023-10-01,ACPI-23,2024-01-09,3.4794184214077744,3.5,3.5,-0.09945346141106189,3.5904409453233495,0.22764462401369187
2023-10-02,ACPI-23,2024-01-09,3.4794184214077744,3.5,3.5,-0.09945346141106189,3.5904409453233495,0.22764462401369187
2023-10-03,ACPI-23,2024-01-09,3.4794184214077744,3.5,3.5,-0.09945346141106189,3.5904409453233495,0.22764462401369187
2023-10-04,ACPI-23,2024-01-09,3.4794184214077744,3.5,3.5,-0.09945346141106189,3.5904409453233495,0.22764462401369187
2023-10-05,ACPI-23,2024-01-09,3.4445670084120987,3.5,3.5,-0.30819188370391487,4.691420434593429,0.198635033882081
2023-10-06,ACPI-23,2024-01-09,3.4830284814637364,3.5,3.5,-0.08091228396641045,3.493501396285011,0.23051071456973452
