date,contract_preamble,expiry_date,mean,median,mode,skewness,kurtosis,variance
2022-12-08,CPIYOY-22NOV,2022-12-13,7.104081632653061,7.1,7.1,0.03389830508474987,-0.8733338774763175,0.023452728029987484
2022-12-08,CPIYOY-23FEB,2023-03-14,6.243877551020408,6.3,6.3,-0.9999999999999956,0.7372838274097497,0.0065441482715535145
2022-12-08,CPIYOY-23JAN,2023-02-14,5.976530612244899,6,6,-0.16788321167883352,1.7797512139621752,0.04689816743023734
2022-12-08,CPIYOY-23MAR,2023-04-12,5.898979591836735,5.9,5.9,-1.0000000000001157,91.06091211994959,1.009995835068732e-4
2022-12-09,CPIYOY-22NOV,2022-12-13,7.1020408163265305,7.1,7.2,0.01612903225806647,-1.0813621494529948,0.022648896293211145
2022-12-09,CPIYOY-23FEB,2023-03-14,6.243877551020408,6.3,6.3,-0.9999999999999956,0.7372838274097497,0.0065441482715535145
2022-12-09,CPIYOY-23JAN,2023-02-14,5.976530612244899,6,6,-0.16788321167883352,1.7797512139621752,0.04689816743023734
2022-12-09,CPIYOY-23MAR,2023-04-12,5.898979591836735,5.9,5.9,-1.0000000000001157,91.06091211994959,1.009995835068732e-4
2022-12-10,CPIYOY-22NOV,2022-12-13,7.106122448979591,7.1,6.9,0.04687500000000569,-1.1878038862147582,0.023840066638900433
2022-12-10,CPIYOY-23FEB,2023-03-14,6.243877551020408,6.3,6.3,-0.9999999999999956,0.7372838274097497,0.0065441482715535145
2022-12-10,CPIYOY-23JAN,2023-02-14,5.976530612244899,6,6,-0.16788321167883352,1.7797512139621752,0.04689816743023734
2022-12-10,CPIYOY-23MAR,2023-04-12,5.898979591836735,5.9,5.9,-1.0000000000001157,91.06091211994959,1.009995835068732e-4
2022-12-11,CPIYOY-22NOV,2022-12-13,7.106122448979591,7.1,6.9,0.04687500000000569,-1.1878038862147582,0.023840066638900433
2022-12-11,CPIYOY-23FEB,2023-03-14,6.243877551020408,6.3,6.3,-0.9999999999999956,0.7372838274097497,0.0065441482715535145
2022-12-11,CPIYOY-23JAN,2023-02-14,5.976530612244899,6,6,-0.16788321167883352,1.7797512139621752,0.04689816743023734
2022-12-11,CPIYOY-23MAR,2023-04-12,5.898979591836735,5.9,5.9,-1.0000000000001157,91.06091211994959,1.009995835068732e-4
2022-12-12,CPIYOY-22NOV,2022-12-13,7.101020408163265,7.1,7.2,0.008130081300813993,-1.0462230500955028,0.022141815910037468
2022-12-12,CPIYOY-23FEB,2023-03-14,6.243877551020408,6.3,6.3,-0.9999999999999956,0.7372838274097497,0.0065441482715535145
2022-12-12,CPIYOY-23JAN,2023-02-14,5.976530612244899,6,6,-0.16788321167883352,1.7797512139621752,0.04689816743023734
2022-12-12,CPIYOY-23MAR,2023-04-12,5.898979591836735,5.9,5.9,-1.0000000000001157,91.06091211994959,1.009995835068732e-4
2022-12-13,CPIYOY-22NOV,2022-12-13,7.1091836734693885,7.1,7.2,0.0656934306569359,-0.44079869978600916,0.028589129529362725
2022-12-13,CPIYOY-23FEB,2023-03-14,6.243877551020408,6.3,6.3,-0.9999999999999956,0.7372838274097497,0.0065441482715535145
2022-12-13,CPIYOY-23JAN,2023-02-14,5.976530612244899,6,6,-0.16788321167883352,1.7797512139621752,0.04689816743023734
2022-12-13,CPIYOY-23MAR,2023-04-12,5.898979591836735,5.9,5.9,-1.0000000000001157,91.06091211994959,1.009995835068732e-4
2022-12-13,CPIYOY-23MAY,2023-06-13,4.6938775510204085,4.7,4.7,-1.00000000000012,27.07494720766942,0.001187005414410664
2022-12-14,CPIYOY-23FEB,2023-03-14,6.243877551020408,6.3,6.3,-0.9999999999999956,0.7372838274097497,0.0065441482715535145
2022-12-14,CPIYOY-23JAN,2023-02-14,5.976530612244899,6,6,-0.16788321167883352,1.7797512139621752,0.04689816743023734
2022-12-14,CPIYOY-23MAR,2023-04-12,5.898979591836735,5.9,5.9,-1.0000000000001157,91.06091211994959,1.009995835068732e-4
2022-12-14,CPIYOY-23MAY,2023-06-13,4.6938775510204085,4.7,4.7,-1.00000000000012,27.07494720766942,0.001187005414410664
2022-12-15,CPIYOY-23FEB,2023-03-14,6.243877551020408,6.3,6.3,-0.9999999999999956,0.7372838274097497,0.0065441482715535145
2022-12-15,CPIYOY-23JAN,2023-02-14,5.976530612244899,6,6,-0.16788321167883352,1.7797512139621752,0.04689816743023734
2022-12-15,CPIYOY-23MAR,2023-04-12,5.898979591836735,5.9,5.9,-1.0000000000001157,91.06091211994959,1.009995835068732e-4
2022-12-15,CPIYOY-23MAY,2023-06-13,4.6938775510204085,4.7,4.7,-1.00000000000012,27.07494720766942,0.001187005414410664
2022-12-16,CPIYOY-22DEC,2023-01-12,6.289795918367346,6.3,6.3,-0.06493506493506147,-1.13963797506443,0.04132444814660557
2022-12-16,CPIYOY-23FEB,2023-03-14,6.243877551020408,6.3,6.3,-0.9999999999999956,0.7372838274097497,0.0065441482715535145
2022-12-16,CPIYOY-23JAN,2023-02-14,5.976530612244899,6,6,-0.16788321167883352,1.7797512139621752,0.04689816743023734
2022-12-16,CPIYOY-23MAR,2023-04-12,5.898979591836735,5.9,5.9,-1.0000000000001157,91.06091211994959,1.009995835068732e-4
2022-12-16,CPIYOY-23MAY,2023-06-13,4.6938775510204085,4.7,4.7,-1.00000000000012,27.07494720766942,0.001187005414410664
2022-12-17,CPIYOY-22DEC,2023-01-12,6.289795918367346,6.3,6.3,-0.06493506493506147,-1.13963797506443,0.04132444814660557
